iter	MAPE
322	0.01061839587
323	0.01061357577
324	0.0106095224
325	0.01060303045
326	0.01059947129
327	0.01059723032
328	0.01059263592
329	0.01058683796
330	0.01058311025
331	0.01057880244
332	0.01057477478
333	0.01057204132
334	0.01056731169
335	0.01055863674
336	0.01055408924
337	0.01055179939
338	0.0105456671
339	0.01053694505
340	0.01053162518
341	0.01052935018
342	0.01052583838
343	0.01051699519
344	0.01051288785
345	0.01050977548
346	0.01050456603
347	0.01050160378
348	0.01049718498
349	0.01049014387
350	0.01048339911
351	0.01047637195
352	0.01047155338
353	0.0104662766
354	0.01046144824
355	0.01045608634
356	0.01044996348
357	0.01044463044
358	0.01044116488
359	0.01043563399
360	0.01043349305
361	0.0104286576
362	0.0104253661
363	0.01042016086
364	0.01041530181
365	0.01041235187
366	0.01040686266
367	0.01040386453
368	0.01040025109
369	0.01039456965
370	0.01039221098
371	0.01038901827
372	0.01038444879
373	0.0103822697
374	0.01037932933
375	0.01037426393
376	0.01036725254
377	0.0103649429
378	0.01036093862
379	0.01035676645
380	0.01035437897
381	0.01035140633
382	0.01034740037
383	0.01034470925
384	0.01034053855
385	0.01033741472
386	0.01033192599
387	0.0103275082
388	0.0103224908
389	0.01031893052
390	0.01031503445
391	0.01030825112
392	0.01030549435
393	0.01030092359
394	0.01029729595
395	0.01029426256
396	0.01029172099
397	0.0102878883
398	0.01028491923
399	0.01028052871
400	0.01027700352
401	0.01027372126
402	0.0102710765
403	0.01026902645
404	0.01026622287
405	0.01026207324
406	0.01025999544
407	0.01025432312
408	0.01024962645
409	0.01024673434
410	0.01024249954
411	0.01024007266
412	0.01023594957
413	0.01022872427
414	0.01022524224
415	0.01022234476
416	0.01021589069
417	0.01021000415
418	0.01020832143
419	0.01020533106
420	0.01020218126
421	0.01019904331
422	0.01019533086
423	0.01019263081
424	0.01019057773
425	0.0101868476
426	0.01018382403
427	0.01018197982
428	0.01018004489
429	0.01017677527
430	0.01017303564
431	0.01017032085
432	0.01016746243
433	0.0101667525
434	0.01016423626
435	0.01015987724
436	0.01015724985
437	0.01015519182
438	0.01015275445
439	0.0101506751
440	0.01014940781
441	0.01014789991
442	0.01014378785
443	0.01014070228
444	0.01013813998
445	0.01013605024
446	0.01013302434
447	0.01012941886
448	0.01012669596
449	0.0101246263
450	0.01011970599
451	0.01011646848
452	0.01011540521
453	0.01011311436
454	0.01010887562
455	0.01010516086
456	0.01010305861
457	0.0101004578
458	0.01009674101
459	0.01009337144
460	0.01009129153
461	0.01009000719
462	0.0100869594
463	0.01008503914
464	0.01008358362
465	0.01008152148
466	0.01007813997
467	0.0100748842
468	0.01007230231
469	0.01006939649
470	0.01006410188
471	0.01006044322
472	0.01005905708
473	0.01005486081
474	0.01005263523
475	0.01004967702
476	0.01004621232
477	0.01004142473
478	0.01003904671
479	0.01003698009
480	0.01003416331
481	0.01003138277
482	0.01002912445
483	0.0100270669
484	0.01002414121
485	0.01002143089
486	0.01001927276
487	0.01001799946
488	0.01001556558
489	0.01001076811
490	0.0100069374
491	0.01000362662
492	0.01000048225
493	0.009998651607
494	0.009997583238
495	0.009995603122
496	0.009992763817
497	0.009990124806
498	0.009985938858
499	0.009984019361
500	0.009981221161
501	0.009978947553
502	0.009974977407
503	0.009973439717
504	0.009969143715
505	0.009966537199
506	0.009964355493
507	0.009962194194
508	0.009960671522
509	0.009958908303
510	0.009955049099
511	0.009952882825
512	0.009950533804
513	0.0099474152
514	0.009945280027
515	0.009941071185
516	0.009939033346
517	0.009932729859
518	0.009930798763
519	0.009928423757
520	0.009924552153
521	0.009920940856
522	0.009917625262
523	0.009915265704
524	0.009911916373
525	0.009908621189
526	0.009903649501
527	0.009901373321
528	0.009899238071
529	0.009895730859
530	0.009891886771
531	0.009888743356
532	0.009887304411
533	0.009884529186
534	0.009880102816
535	0.009877808723
536	0.009874598721
537	0.009869893083
538	0.00986770594
539	0.009863969937
540	0.009862388598
541	0.009860086079
542	0.00985778561
543	0.009854224373
544	0.009852562427
545	0.00984842532
546	0.00984426787
547	0.009840842863
548	0.009837982742
549	0.009834151188
550	0.009831764264
551	0.00982873776
552	0.009827412036
553	0.009824834179
554	0.009822454613
555	0.009819697073
556	0.00981824989
557	0.009815985101
558	0.009812148324
559	0.009810031887
560	0.009807781064
561	0.009804529687
562	0.00980096248
563	0.009797042246
564	0.009795162048
565	0.009793501952
566	0.009791252033
567	0.009789748128
568	0.009788171863
569	0.009786277748
570	0.009782660501
571	0.009780079734
572	0.009777480059
573	0.009775976397
574	0.009774562859
575	0.00977237902
576	0.009770580788
577	0.009768295909
578	0.009765570243
579	0.009764048026
580	0.009762855229
581	0.009760770863
582	0.009759273923
583	0.009756880613
584	0.009753507773
585	0.009750866465
586	0.009748363411
587	0.009746149937
588	0.009744201789
589	0.009740777107
590	0.009739366975
591	0.009737343758
592	0.009734603236
593	0.009732458584
594	0.009729622033
595	0.009726381837
596	0.00972533
597	0.009723142468
598	0.009719971184
599	0.009717331298
600	0.009715540494
601	0.009711824091
602	0.009710046349
603	0.009707195796
604	0.00970540503
605	0.009703715167
606	0.009700684933
607	0.009699134532
608	0.009697787345
609	0.00969601888
610	0.009693182778
611	0.009691315189
612	0.009689520094
613	0.009686697395
614	0.009682992505
615	0.009680572871
616	0.009678910251
617	0.009677413622
618	0.009675356261
619	0.009674112186
620	0.00967185008
621	0.0096690777
622	0.009667317312
623	0.009664912283
624	0.009663109852
625	0.009659948235
626	0.009656806928
627	0.009655212397
628	0.009652635928
629	0.00965083579
630	0.009648774706
631	0.009646486878
632	0.009645086168
633	0.009643666037
634	0.009642947334
635	0.009640399678
636	0.009638838403
637	0.009637908103
638	0.009636450209
639	0.009634125475
640	0.009632570375
641	0.009630458036
642	0.009629212568
643	0.009626291631
644	0.009623984021
645	0.009622197964
646	0.009620930926
647	0.009619688094
648	0.009617424814
649	0.009615301617
650	0.009611480739
651	0.009610189623
652	0.009607667959
653	0.009606352724
654	0.009603741616
655	0.009602627438
656	0.009600969986
657	0.009598160941
658	0.009596492603
659	0.009595548235
660	0.00959419361
661	0.00959268399
662	0.009591227776
663	0.00958855588
664	0.009587046093
665	0.009584988706
666	0.00958374368
667	0.009582334796
668	0.009580141309
669	0.009578993696
670	0.009578167261
671	0.009576101075
672	0.009573752395
673	0.00957209143
674	0.009569955836
675	0.009567869773
676	0.009565672936
677	0.009564499323
678	0.009561426297
679	0.009558936364
680	0.009558158952
681	0.009556386832
682	0.009555154652
683	0.009552755162
684	0.009551504268
685	0.009547961228
686	0.009545882509
687	0.009543737111
688	0.009541345279
689	0.009540135011
690	0.009539356131
691	0.009536736833
692	0.009535417539
693	0.009533241545
694	0.009531362511
695	0.009528988662
696	0.009527484797
697	0.009526855726
698	0.009525861398
699	0.009524494161
700	0.00952254831
701	0.009521152832
702	0.009517489308
703	0.009515560336
704	0.009513026279
705	0.009511725008
706	0.009509613231
707	0.009507389544
708	0.009506314492
709	0.009505584315
710	0.009504067319
711	0.009501002245
712	0.009499848623
713	0.009498045698
714	0.009496585368
715	0.009494509691
716	0.009493295178
717	0.00949162664
718	0.009490134327
719	0.009489400384
720	0.009487911987
721	0.009485974672
722	0.00948390915
723	0.009482491154
724	0.009480353061
725	0.009478829846
726	0.009476270122
727	0.009475134113
728	0.009474129776
729	0.009471973982
730	0.009468630443
731	0.009466693192
732	0.009465939139
733	0.009464230853
734	0.009462205358
735	0.009461353798
736	0.009459225508
737	0.009456372658
738	0.009454761397
739	0.009452775772
740	0.009451670397
741	0.009449812378
742	0.009446600874
743	0.009445355777
744	0.00944242129
745	0.009440838376
746	0.009438150731
747	0.009436988292
748	0.009435006363
749	0.009434007259
750	0.009432688657
751	0.009430178396
752	0.009428710087
753	0.00942725224
754	0.00942595059
755	0.009423415759
756	0.009422047515
757	0.009420125984
758	0.009418570104
759	0.009417672367
760	0.00941557369
761	0.009413350007
762	0.009410790381
763	0.009408532262
764	0.009406866932
765	0.009405290723
766	0.009403947302
767	0.009402839059
768	0.009402052211
769	0.00940072156
770	0.009399332392
771	0.009398094157
772	0.009397014364
773	0.009393547837
774	0.009390802589
775	0.009389713204
776	0.009388472917
777	0.009387679101
778	0.009387252486
779	0.009384386481
780	0.009383840471
781	0.009382876754
782	0.009381869823
783	0.009379453974
784	0.009377893291
785	0.009377095038
786	0.009376001565
787	0.009375504711
788	0.009372820286
789	0.009371885929
790	0.009370795208
791	0.009368347736
792	0.009367507624
793	0.009366715111
794	0.009364264517
795	0.009361485194
796	0.009360347998
797	0.00935892891
798	0.009357726223
799	0.009356067731
800	0.009355101827
801	0.009352697073
802	0.009351368852
803	0.009350774896
804	0.009350220696
805	0.00934868383
806	0.009346916404
807	0.009345859961
808	0.009344984652
809	0.009342861319
810	0.009341280034
811	0.009338052662
812	0.009336433346
813	0.009334934597
814	0.00933333286
815	0.009332416712
816	0.009331176089
817	0.009329488793
818	0.009328421101
819	0.009326114376
820	0.00932489437
821	0.009323307056
822	0.009321211554
823	0.009320138438
824	0.009318115679
825	0.009316976914
826	0.00931572811
827	0.009312750425
828	0.009312220301
829	0.009311295512
830	0.009310330713
831	0.009308573902
832	0.009306682826
833	0.009305404614
834	0.009304817157
835	0.00930326542
836	0.009301440962
837	0.009299723823
838	0.009298634396
839	0.009297691469
840	0.00929660948
841	0.009295604377
842	0.009293951608
843	0.009291898099
844	0.009290897777
845	0.009289487907
846	0.009287666874
847	0.009285285466
848	0.009284144002
849	0.009283272936
850	0.009281924462
851	0.009280583067
852	0.009279633004
853	0.009278192097
854	0.009277363279
855	0.009276333562
856	0.009274497522
857	0.009273114651
858	0.009270589073
859	0.009268926583
860	0.009267551322
861	0.009266730677
862	0.009265443371
863	0.009263648784
864	0.009263218143
865	0.009261325065
866	0.009259990324
867	0.009258049743
868	0.009256596012
869	0.009254751406
870	0.00925319771
871	0.009251918519
872	0.009251116145
873	0.009250669027
874	0.009250011617
875	0.009248778941
876	0.009247588103
877	0.009246028155
878	0.009245092057
879	0.009243137094
880	0.009242134715
881	0.009240258296
882	0.009238854058
883	0.009237631241
884	0.009237039498
885	0.00923575027
886	0.009235112627
887	0.009234053181
888	0.009232856205
889	0.009231879319
890	0.009230966029
891	0.009229941072
892	0.009228037395
893	0.009225923218
894	0.009224442731
895	0.009223154534
896	0.009221745703
897	0.009218805227
898	0.00921596421
899	0.009214516683
900	0.009212632947
901	0.009210768411
902	0.009209032818
903	0.009208213029
904	0.00920651137
905	0.009204279049
906	0.00920365192
907	0.009201903704
908	0.009199201614
909	0.009198001827
910	0.009196058552
911	0.009194279194
912	0.009193033913
913	0.009192454616
914	0.009190571423
915	0.00918941293
916	0.009188161682
917	0.009185856261
918	0.00918402206
919	0.009182996335
920	0.009182019135
921	0.009180242117
922	0.009178554809
923	0.009177592242
924	0.009175793331
925	0.009175204836
926	0.009173935624
927	0.009173405428
928	0.009170684065
929	0.009169507589
930	0.009169077413
931	0.009166986994
932	0.009165420118
933	0.009163802695
934	0.009161754674
935	0.009160086773
936	0.009158940334
937	0.009157370691
938	0.009156451886
939	0.00915535077
940	0.009154578531
941	0.009152712108
942	0.009151928198
943	0.009151349993
944	0.009150561031
945	0.009149231992
946	0.009147734594
947	0.009146567075
948	0.009145000135
949	0.009143779476
950	0.009142842385
951	0.009141700448
952	0.009140990666
953	0.009140129298
954	0.009139274257
955	0.009138665516
956	0.009137539683
957	0.00913563558
958	0.009134171345
959	0.009132263487
960	0.009131142263
961	0.009130292251
962	0.009129913174
963	0.009129326931
964	0.009127805345
965	0.009126436311
966	0.009124902149
967	0.009123449401
968	0.009122806121
969	0.009122189749
970	0.009120309169
971	0.009118703711
972	0.009118271724
973	0.009117233535
974	0.009114629896
975	0.009112717217
976	0.009111704183
977	0.009109762967
978	0.00910875365
979	0.009106731128
980	0.009105304163
981	0.009102682939
982	0.009101833424
983	0.009100539779
984	0.009100147631
985	0.009099462182
986	0.009098710359
987	0.009096107772
988	0.009094531408
989	0.009094163347
990	0.009093065099
991	0.00909182577
992	0.00909115807
993	0.009090398625
994	0.009088569948
995	0.009087555139
996	0.009086971996
997	0.009084413928
998	0.009083380385
999	0.009082129557
1000	0.00908158504
1001	0.009080490005
1002	0.009079314266
1003	0.009077802423
1004	0.009076620269
1005	0.00907502923
1006	0.009074106178
1007	0.009072968261
1008	0.009071632882
1009	0.009070328034
1010	0.009068411654
1011	0.009066049523
1012	0.009065742277
1013	0.009065118739
1014	0.009064036219
1015	0.009063186013
1016	0.009061885642
1017	0.009061256235
1018	0.009060232154
1019	0.009058365529
1020	0.009057644013
1021	0.009057114006
1022	0.009056691786
1023	0.009055253087
1024	0.009054095701
1025	0.009053778093
1026	0.00905291542
1027	0.009052428912
1028	0.009050529605
1029	0.009049949639
1030	0.00904919394
1031	0.009048878573
1032	0.009046911457
1033	0.009044952058
1034	0.009044202978
1035	0.00904250812
1036	0.009040998071
1037	0.009040177545
1038	0.009039192198
1039	0.009038173196
1040	0.009036773415
1041	0.009035961881
1042	0.009034668048
1043	0.009034342147
1044	0.009033012035
1045	0.009030810231
1046	0.009029135578
1047	0.009027919045
1048	0.009027009812
1049	0.009025486785
1050	0.009024561298
1051	0.009022969114
1052	0.009022251034
1053	0.009020267673
1054	0.009018920719
1055	0.009017593107
1056	0.009016307592
1057	0.009014918136
1058	0.009014345067
1059	0.009013248829
1060	0.009012635786
1061	0.009011328482
1062	0.009010513774
1063	0.009009812995
1064	0.009009002435
1065	0.00900738475
1066	0.009005951967
1067	0.00900528951
1068	0.00900397833
1069	0.009003375459
1070	0.009002276067
1071	0.009001195785
1072	0.009000104071
1073	0.008999272332
1074	0.008998627261
1075	0.008997572825
1076	0.008997161069
1077	0.008996102161
1078	0.008995392282
1079	0.008993756258
1080	0.008993094362
1081	0.008992581087
1082	0.00899109719
1083	0.008990419821
1084	0.008989827661
1085	0.008988808872
1086	0.008988370168
1087	0.00898707648
1088	0.008985294237
1089	0.008984753622
1090	0.008984072116
1091	0.008983495405
1092	0.008982483662
1093	0.008981668032
1094	0.008981060707
1095	0.008979264313
1096	0.008979054405
1097	0.008978032943
1098	0.008977312033
1099	0.008976651587
1100	0.008975581466
1101	0.008974928669
1102	0.008973047412
1103	0.008971220277
1104	0.008970542887
1105	0.008969246229
1106	0.008967987235
1107	0.008967574849
1108	0.008966120937
1109	0.00896521168
1110	0.008964278943
1111	0.008963908458
1112	0.008962231576
1113	0.008961624694
1114	0.00896056084
1115	0.008959667218
1116	0.008958620847
1117	0.008957583057
1118	0.008956634733
1119	0.00895542227
1120	0.008955112064
1121	0.008954127752
1122	0.008953636775
1123	0.008953091537
1124	0.008951982627
1125	0.008951013933
1126	0.008950637415
1127	0.008949840395
1128	0.008949319566
1129	0.008948878808
1130	0.008946970686
1131	0.0089456123
1132	0.008944253267
1133	0.008943748791
1134	0.008943384568
1135	0.008942648218
1136	0.008941994363
1137	0.008940346187
1138	0.008939870339
1139	0.008938867107
1140	0.008938248544
1141	0.008937185528
1142	0.008936408393
1143	0.008935480759
1144	0.008934290632
1145	0.008933779801
1146	0.008933235565
1147	0.008932974924
1148	0.008931879962
1149	0.008930547601
1150	0.008929339166
1151	0.008928511403
1152	0.00892777294
1153	0.008926645837
1154	0.008925893398
1155	0.00892508671
1156	0.008923986352
1157	0.008922366678
1158	0.008921591524
1159	0.008920811724
1160	0.008920122697
1161	0.008918944528
1162	0.008917432
1163	0.008916735575
1164	0.008914953304
1165	0.00891391997
1166	0.008913134314
1167	0.00891172532
1168	0.008911425609
1169	0.008910339063
1170	0.008909484629
1171	0.008908042268
1172	0.008906872969
1173	0.008905256066
1174	0.008904616593
1175	0.008903971733
1176	0.008902766788
1177	0.008902518406
1178	0.008901899995
1179	0.008900230077
1180	0.008899048214
1181	0.00889819772
1182	0.008896504892
1183	0.008895123513
1184	0.008894247884
1185	0.008893979121
1186	0.008893540945
1187	0.008892779689
1188	0.008892437534
1189	0.008891355424
1190	0.00889096144
1191	0.008890436828
1192	0.008888011567
1193	0.008887238761
1194	0.008886849501
1195	0.008885726747
1196	0.008884267459
1197	0.008883305013
1198	0.008882606424
1199	0.008881845632
1200	0.008881445177
1201	0.008880023841
1202	0.008879335193
1203	0.008878433727
1204	0.008877640944
1205	0.008876716815
1206	0.008875434501
1207	0.008874694284
1208	0.008874035438
1209	0.008873256761
1210	0.008872871185
1211	0.008871824357
1212	0.008871431032
1213	0.008870385931
1214	0.008869698268
1215	0.008869239065
1216	0.008868126881
1217	0.008867492425
1218	0.008866771316
1219	0.008866468739
1220	0.008865653399
1221	0.008864683488
1222	0.008864143215
1223	0.008863329061
1224	0.008862804569
1225	0.008861966643
1226	0.008861085691
1227	0.008860355732
1228	0.008859301358
1229	0.008858508929
1230	0.00885739513
1231	0.008856366867
1232	0.008854856184
1233	0.008853159688
1234	0.008852094467
1235	0.008851678322
1236	0.008851174009
1237	0.008850687368
1238	0.008849688698
1239	0.008848647131
1240	0.008847790975
1241	0.008846477948
1242	0.008845548704
1243	0.008844062091
1244	0.008843695797
1245	0.008842871275
1246	0.008841597396
1247	0.00884049731
1248	0.008839512184
1249	0.008838825535
1250	0.008837662749
1251	0.008836809822
1252	0.008836355798
1253	0.008836003846
1254	0.008834623264
1255	0.008833858673
1256	0.008833167587
1257	0.008832422269
1258	0.008832102705
1259	0.008831457663
1260	0.008830280771
1261	0.008829799195
1262	0.008829320275
1263	0.008828331049
1264	0.008827238707
1265	0.008826691996
1266	0.008826222121
1267	0.008825003468
1268	0.008824444448
1269	0.008823122392
1270	0.008821261032
1271	0.008820469935
1272	0.008819882308
1273	0.00881962785
1274	0.008818863241
1275	0.008817519564
1276	0.008816377613
1277	0.008815123594
1278	0.008813873355
1279	0.008813211447
1280	0.008812568539
1281	0.008812036981
1282	0.008811306138
1283	0.0088103386
1284	0.008810034066
1285	0.008809376538
1286	0.00880841772
1287	0.008807889537
1288	0.00880709994
1289	0.008805178035
1290	0.008804735924
1291	0.008803633976
1292	0.008803310332
1293	0.008801896308
1294	0.008801315424
1295	0.008800264645
1296	0.008799057028
1297	0.008798299262
1298	0.008796986486
1299	0.008796395982
1300	0.008795498199
1301	0.00879450699
1302	0.008793413105
1303	0.008792530495
1304	0.008791967198
1305	0.008790960075
1306	0.008790298126
1307	0.008789860327
1308	0.008789356392
1309	0.008788847232
1310	0.00878804138
1311	0.00878754005
1312	0.008786844251
1313	0.00878609962
1314	0.008785060652
1315	0.008784409518
1316	0.008783621835
1317	0.008782669554
1318	0.00878177171
1319	0.00878127642
1320	0.00878011506
1321	0.008779648917
1322	0.008778279668
1323	0.008777790648
1324	0.00877688291
1325	0.008776033531
1326	0.008775224937
1327	0.008774651277
1328	0.008773892683
1329	0.008773763646
1330	0.008772550144
1331	0.008771119393
1332	0.00877020039
1333	0.008769081181
1334	0.008768571247
1335	0.008767757857
1336	0.008766995073
1337	0.008766281273
1338	0.008765110334
1339	0.008763552436
1340	0.008763335164
1341	0.008762850814
1342	0.008762202446
1343	0.008761323172
1344	0.008760529862
1345	0.008759822553
1346	0.008759068955
1347	0.00875866696
1348	0.008758092842
1349	0.008757116203
1350	0.008756231433
1351	0.008755169064
1352	0.008754027475
1353	0.008753655341
1354	0.008751949675
1355	0.008750893003
1356	0.008750037752
1357	0.008748740152
1358	0.008747622668
1359	0.008746709162
1360	0.008746256878
1361	0.008745871041
1362	0.008745149902
1363	0.008744540823
1364	0.00874383191
1365	0.008742598294
1366	0.00874172469
1367	0.008741390042
1368	0.008740933354
1369	0.008739992812
1370	0.008739441648
1371	0.008738838714
1372	0.008738044752
1373	0.008736816058
1374	0.008735749062
1375	0.008734758204
1376	0.008733711405
1377	0.00873273338
1378	0.008732047807
1379	0.008731580343
1380	0.008731155512
1381	0.008730750923
1382	0.008729912479
1383	0.008729040612
1384	0.008728362954
1385	0.008727601313
1386	0.008726519886
1387	0.008726065355
1388	0.008725599689
1389	0.008724985725
1390	0.008724128555
1391	0.008723427979
1392	0.008721901674
1393	0.008721460962
1394	0.008720744515
1395	0.008720150818
1396	0.008719806922
1397	0.008718718889
1398	0.008717933945
1399	0.008717359103
1400	0.008716797087
1401	0.008715755103
1402	0.008713841313
1403	0.008712783094
1404	0.00871157149
1405	0.008711074979
1406	0.008710743599
1407	0.008710397857
1408	0.008709893972
1409	0.008709339525
1410	0.008709031363
1411	0.00870837022
1412	0.008708069302
1413	0.008707465862
1414	0.008706393275
1415	0.008705821402
1416	0.00870530398
1417	0.008705002704
1418	0.008704173794
1419	0.008703300542
1420	0.008702724678
1421	0.008702245082
1422	0.008702020893
1423	0.008701635743
1424	0.008701301742
1425	0.008700958833
1426	0.008700261758
1427	0.008699603043
1428	0.00869891413
1429	0.008698425808
1430	0.008697622761
1431	0.008696887057
1432	0.00869658827
1433	0.008696032918
1434	0.008695307307
1435	0.008694478208
1436	0.008693298573
1437	0.008692270597
1438	0.008691882678
1439	0.008690452017
1440	0.008690200966
1441	0.008689228653
1442	0.008688928039
1443	0.008688691978
1444	0.008687714995
1445	0.008687272254
1446	0.008686732758
1447	0.008685920746
1448	0.008685109428
1449	0.00868360063
1450	0.008681976647
1451	0.008681461127
1452	0.008679940986
1453	0.008679329514
1454	0.008678949951
1455	0.008678340042
1456	0.00867708816
1457	0.00867692257
1458	0.008675747634
1459	0.008675037445
1460	0.008673723027
1461	0.008673322642
1462	0.008672741203
1463	0.008672391138
1464	0.008672175481
1465	0.008669767986
1466	0.008669287324
1467	0.00866879783
1468	0.008668222682
1469	0.008667698032
1470	0.008667292204
1471	0.008666934954
1472	0.008666617931
1473	0.00866567548
1474	0.008665400462
1475	0.008664736191
1476	0.008663571555
1477	0.00866255385
1478	0.008662045326
1479	0.008660285171
1480	0.008660096292
1481	0.008659628849
1482	0.008658786376
1483	0.008658295056
1484	0.008657523256
1485	0.008656904165
1486	0.00865655675
1487	0.008655895618
1488	0.008655568837
1489	0.008654918761
1490	0.008654165645
1491	0.008653658107
1492	0.008653545737
1493	0.008652844127
1494	0.008652289547
1495	0.008652066273
1496	0.008651866055
1497	0.008651042626
